小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价
星湖尚街,售罄,园区 - 园区星湖街818号（星湖街与东延路交汇处向北50米）,一居(2)，二居(1),,售价待定,总价待定
漕湖名莲别墅(别墅),售罄,相城 - 相城北桥街道康升路8号（永丰路与康升路交汇处）,三居(2)，四居(2),,总价待定,
星湖名轩,售罄,[园区]星湖街独墅湖隧道出口,一居(1)，二居(1)，三居(1),,"均价18,468元/m²",总价待定
商旅新悦城,售罄,园区 - 东环路与中新大道交汇处（欧尚超市往西500米）,一居(1)，三居(1),,"均价19,000元/m²",总价待定
首开班芙春天(商办),售罄,[相城]春申湖西路、金砖路交汇处(活力岛北),二居(3)，三居(3),,"均价18,000元/m²",总价待定
中惠晨曦馨苑三期,售罄,相城 - 相城古元路66号（中惠晨曦印象小区对面）,二居(2)，三居(3),,"均价9,500元/m²",总价待定
和乔丽晶(商办),售罄,园区 - 星州街9号（金鸡湖大道与星洲街交叉口）,一居(1)，二居(1)，三居(2),,"均价14,500元/m²",总价待定
建邦华府,售罄,[相城]华阳路39号,二居(1)，三居(3),,"均价9,333元/m²",总价待定
智海商务广场,售罄,相城 - 阳澄湖西路777号（南侧紧临御窑花园住宅小区）,一居(2),,"均价9,072元/m²",总价待定
天地源七里香都,售罄,[园区-湖东]钟南街与方洲路交汇处,三居(2)，四居(1),2016.10.20,"均价40,000元/m²",总价待定
栖霞栖庭,售罄,园区 - 东兴路118号（东兴路与东环路交汇处）,二居(1)，三居(2)，四居(1),,"均价16,150元/m²",总价待定
海伦堡珍珠湾花园,售罄,[相城]新燕大道与澄阳路交汇处,不限(3)，二居(1)，三居(1)，四居(3),2017.12.15,"均价12,000元/m²",总价待定
招商花语墅,售罄,[相城]广济北路与安元路交汇口,四居(2),,"均价23,000元/m²",总价待定
81栋长岛,售罄,[相城]相城春秋路5号(春申湖大酒店东),四居(3)，五居及以上(2),,售价待定,总价待定
香城花园四期(别墅),售罄,[相城]相城大道苏州国际外语学校对面,一居(1)，二居(3)，三居(3),,总价待定,
天邻湖景(别墅),在售,[吴中]甫澄南路三阳高尔夫南,五居及以上(7),2017.04.20,760-840万元/套,
今创启园(商办),售罄,[新区]新区竹园路205号创业园内,二居(3),,售价待定,总价待定
双银国际金融城(别墅),在售,吴中 - 东方大道1388号（东方大道与通达路交叉路口向东500米）,不限(1)，四居(1)，五居及以上(1),2018.01.30,831万元/套,
万科新都会,售罄,新区 - 新区科技城太湖大道旁（太湖大道和嘉陵江路交汇处）,不限(1),,"均价17,294元/m²",总价待定
昌兴復园(别墅),在售,吴中 - 吴中区西山金庭镇金庭路北侧天王荡（绿光农场向南100米）,不限(3),2017.04.07,"1,000-2,500万元/套",
奥林运河湾(商办),售罄,吴江 - 吴江吴江经济开发区运东大道与淞兴路交汇处,二居(2)，三居(4),,售价待定,总价待定
新创悦山墅(别墅),售罄,新区 - 何山路西398号（何山路与湘江路交界口）,三居(1)，四居(1),2017.02.08,总价待定,
合润御府(别墅),在售,吴中 - 明清街188号（木渎西街与新姜窑路交叉口）,不限(2),2017.04.12,"1,347-1,353万元/套",
锦泽华府,售罄,吴江 - 镇南路136号（临近双阳路肯德基往东800米）,二居(1)，三居(5)，四居(1),2017.05.10,售价待定,总价待定
招商雍景湾,售罄,园区 - 星湖街北唯观路口（临湖路南侧）,不限(5)，三居(1),,售价待定,总价待定
狮山御园(别墅),售罄,[新区]金山路与长江路交汇处（苏州乐园北）,不限(1)，四居(4),,总价待定,
万科璞悦湾(别墅),售罄,新区 - 太湖大道和嘉陵江路交汇处（太湖大道北侧）,不限(5),,总价待定,
仁恒棠北(别墅),在售,[吴中]独墅湖西岸星岛仁恒南侧（独墅湖旁）,不限(1),2017.04.07,"2,039万元/套",
保利居上,售罄,[吴中]郭巷街道郭新东路78号,二居(3)，三居(3)，四居(1),,"均价17,500元/m²",总价待定
中房澜泊湾,售罄,[吴中]通达路1880号,一居(1)，二居(2)，三居(5)，四居(7)，五居及以上(4),,"均价17,348元/m²",总价待定
保利悦璟(别墅),售罄,吴中 - 墅岛路南、东方大道东侧（独墅湖西岸）,三居(2),,总价待定,
吴越祥院,售罄,吴江 - 仲英大道与江兴路交界处（仲英一号对面）,三居(4),,"均价9,829元/m²",总价待定
九龙仓国宾1号(别墅),售罄,园区 - 石莲街9号（金鸡湖大道南，国宾路东）,不限(2),2016.10.20,总价待定,
香城花园四期(别墅),售罄,[相城]相城大道苏州国际外语学校对面,一居(1)，二居(3)，三居(3),,总价待定,
通安碧桂园,售罄,新区 - 华通路与西唐路交汇处（农行正对面）,三居(3),,"均价9,000元/m²",总价待定
太湖天阕(别墅),售罄,吴中 - 吴中环太湖大道66号（太湖湿地公园对面）,一居(2)，五居及以上(3),,总价待定,
青剑湖公馆(别墅),售罄,园区 - 虹范路2号（阳澄湖大道和星湖街交汇向东100米）,不限(1),,总价待定,
顶峯上一广场,售罄,相城 - 相城渭塘镇澄阳路2568号（澄阳路与渭中路交叉口处）,一居(3),,售价待定,总价待定
LOMO铂客(别墅),售罄,[新区]长江路与何山路交汇处,一居(2)，二居(3)，三居(1),,总价待定,
今创启园,售罄,[新区]新区竹园路205号创业园内,二居(3),,"均价16,137元/m²",总价待定
水岸年华,售罄,[新区]科发路与科研路交汇处（水秀苑附近）,二居(3)，三居(4),,"均价9,512元/m²",总价待定
汇金新地(商办),售罄,[新区]宝带西路科锐路交界处,二居(4),,售价待定,总价待定
旭辉朗香郡二期臻园,售罄,新区 - 新区金枫路北段与312国道交汇处（大白荡公园南面）,二居(2)，三居(5)，四居(2),,"均价11,000元/m²",总价待定
香山里(商办),售罄,吴中 - 苏福路南、宝带西路西端（灵山路和宝带西路交汇处）,不限(2),2017.03.10,"均价8,000元/m²",总价待定
馨湖园,售罄,园区 - 星港街63号（星港街与金鸡湖路交汇处）,四居(1),,"均价31,793元/m²",总价待定
香城花园四期,售罄,[相城]相城大道苏州国际外语学校对面,一居(1)，二居(3)，三居(3),,"均价10,744元/m²",总价待定
恒达中环百汇广场,售罄,相城 - 相城阳澄湖中路29号（阳澄湖中路与采莲路交汇处）,一居(3)，三居(2),,"均价8,036元/m²",总价待定
旭辉悦庭,售罄,新区 - 大家浜路8号（浒关大润发往北300米）,二居(2),,"均价11,000元/m²",总价待定
太湖高尔夫山庄(商办),售罄,吴中 - 吴中太湖国家旅游度假区环太湖大道68号（水星游艇俱乐部对面）,五居及以上(5),,售价待定,总价待定
仁恒观棠(别墅),售罄,园区 - 星湖街1211号（石港路与东华林路交叉口）,不限(2),,总价待定,
康桥丽都(别墅),售罄,[相城]嘉元路与采莲路路口,二居(2)，三居(3)，四居(1)，五居及以上(1),,总价待定,
金科王府(别墅),售罄,新区 - 滨河路与枫津大道交叉口（寒山寺附近）,不限(2),,总价待定,
中房澜泊湾(别墅),售罄,[吴中]通达路1880号,一居(1)，二居(2)，三居(5)，四居(7)，五居及以上(4),,总价待定,
中房澜泊湾(商办),售罄,[吴中]通达路1880号,一居(1)，二居(2)，三居(5)，四居(7)，五居及以上(4),,售价待定,总价待定
朗诗绿色街区(商办),售罄,吴中 - 吴中金枫南路1008号（苏福路与金枫南路交界往南100米）,二居(3)，三居(4)，四居(1),,售价待定,总价待定
阿卡迪亚湖境,售罄,园区 - 园区成义路18号（展业路和成义路交界处）,二居(4)，三居(8),,"均价19,416元/m²",总价待定
聆湖庄园(商办),售罄,相城 - 相城阳澄湖镇凤阳路99号（联华超市往东200米）,二居(1)，四居(2),,售价待定,总价待定
丹景廷(别墅),售罄,[新区-浒墅关]永安路和永莲路交界处,二居(1)，三居(4)，四居(5),,总价待定,
中梁香缇(别墅),售罄,[新区]新区竹园路与滨河路口,二居(1)，三居(5)，四居(3),,总价待定,
首开国风华府,售罄,吴中 - 兴昂路北侧、西塘河西侧（邵昂路与兴昂路交汇处）,二居(2)，三居(6),,"均价8,500元/m²",总价待定
九龙仓时代上城年华里,售罄,园区 - 东沙湖路111号（现代大道与钟南街交汇处）,二居(3)，三居(1)，四居(2),,"均价17,479元/m²",总价待定
欧风丽苑(别墅),售罄,相城 - 相城古元路288号（古元路与采莲路交叉口）,二居(5)，三居(7),,总价待定,
星湖国际广场,售罄,[园区]独墅湖科教创新区启月街（福朋喜来...,,2018.01.04,"均价27,000元/m²",总价待定
东渡海派青城(商办),售罄,相城 - 相城聚金路和联圩路交汇处（相城区太平镇附近）,不限(2),,售价待定,总价待定
苏悦国际公寓,售罄,园区 - 工业园区苏州大道西119号（星海广场西侧）,一居(3)，二居(2),2017.04.26,"均价41,000元/m²",总价待定
御亭水岸(别墅),售罄,[相城]鹤溪路183号(望馨花园旁),二居(4)，三居(2),,总价待定,
创元加州阳光,售罄,[相城-高铁新城]金澄路和开泰路交汇处,三居(2)，四居(1),,"均价8,000元/m²",总价待定
泰和郡,售罄,相城 - 开泰路1586号（金澄路与开泰路交汇处）,二居(1)，三居(1),,售价待定,总价待定
君地新大陆(商办),售罄,园区 - 园区唯华路3号（星湖街与阳澄大道交界）,一居(1)，二居(1),,售价待定,总价待定
合景天汇(商办),售罄,相城 - 人民路延伸段与阳澄湖西路交叉口(陆慕桥西站台向西北400米）,不限(1),,售价待定,总价待定
中海国际社区橙郡,售罄,园区 - 园区湖东琉璃街与钟园路交汇处向南100米,二居(9)，三居(3),,"均价18,612元/m²",总价待定
中翔丽晶(商办),售罄,[相城]相城大道1200号(大润发旁),一居(2),,售价待定,总价待定
智海商务广场(别墅),售罄,相城 - 阳澄湖西路777号（南侧紧临御窑花园住宅小区）,一居(2),,总价待定,
紫荆苑,售罄,[园区-湖东]园区沈浒路371号（九龙医院附近）,二居(4)，三居(1),,"均价18,056元/m²",总价待定
沸腾CBD,售罄,园区 - 园区现代大道与星湖街交汇处（工业园区管委会附近）,一居(2)，二居(1),,"均价25,718元/m²",总价待定
鑫鑫国际,售罄,[相城]嘉元路2号（嘉元路与澄阳路交汇处）,不限(2),,"均价10,227元/m²",总价待定
水秀坊(别墅),售罄,[新区]龙山路与科研路交汇处,三居(2)，五居及以上(2),,总价待定,
中新汀兰(商办),售罄,[园区-湖东]星龙街与汀兰巷路口,一居(2)，二居(5)，四居(2),,售价待定,总价待定
路劲尚澜湾二期(商办),售罄,园区 - 湖东港田路511号（榭雨街与港田路的交汇处）,四居(4),,售价待定,总价待定
旭辉上河郡(商办),售罄,新区 - 新区长江路北兴贤路与文昌路交界（大润发对面）,不限(3)，二居(3)，三居(5)，四居(4)，五居及以上(1),,售价待定,总价待定
甪直润丰公寓(商办),售罄,[吴中]东方大道与重村路交叉口,不限(2),,售价待定,总价待定
旭辉朗香郡二期臻园(商办),售罄,新区 - 新区金枫路北段与312国道交汇处（大白荡公园南面）,二居(2)，三居(5)，四居(2),,售价待定,总价待定
悠尚生活广场(别墅),售罄,[吴中-木渎]中山东路中澳会展中心西侧,二居(3),,总价待定,
花样年太湖天城(商办),售罄,[吴中]环太湖大道128号（毗邻太湖文化论坛）,不限(3),,售价待定,总价待定
港龙财智国际,售罄,[吴中]苏蠡路与澄湖西路交界,一居(2)，二居(2),,售价待定,总价待定
永诚国际广场(别墅),售罄,[吴中]澄湖西路与盘蠡路交界处,二居(1),,总价待定,
珠江新城(别墅),售罄,[吴中-木渎]珠江南路1083号,二居(1),,总价待定,
国香园(商办),售罄,[吴中]郭新西路134号（交通银行旁）,二居(5)，三居(5),,售价待定,总价待定
星城铭座(商办),售罄,[吴中]太湖新城商务广场,一居(1)，二居(2),,售价待定,总价待定
浙建枫华紫园(商办),售罄,[吴中-木渎]西临金枫路主干道(南靠向阳路),二居(6)，三居(15),,"均价8,800元/m²",总价待定
禾盛花苑,售罄,[吴中]银藏路1308号（渡村羊毛衫特色街区）,二居(1)，三居(6),,"均价4,687元/m²",总价待定
浙建枫华紫园,售罄,[吴中-木渎]西临金枫路主干道(南靠向阳路),二居(6)，三居(15),,"均价12,319元/m²",总价待定
旭辉御府,售罄,[新区]新区长江路麦德龙对面,三居(1)，四居(1),,"均价14,000元/m²",总价待定
101PARK,售罄,[新区]锦峰路和锦润路交汇处,不限(1),,"均价10,000元/m²",总价待定
旭辉百合宫馆,售罄,新区 - 星宇路18号（星丰路与洋庄路交汇处）,二居(1)，三居(3),,售价待定,总价待定
珠江首府天熙,售罄,吴中 - 吴中木渎镇丹枫路333号(苏福路与珠江路交汇处向南100米),二居(3)，三居(3),,"均价15,000元/m²",总价待定
创元加州阳光(商办),售罄,[相城-高铁新城]金澄路和开泰路交汇处,三居(2)，四居(1),,"均价13,000元/m²",总价待定
龙湖·狮山金街(商办),售罄,[新区]狮山路与塔园路交汇处,,2017.04.07,售价待定,总价待定
荷澜庭,售罄,新区 - 狮山街道邓尉路北、长江路西（绿宝广场对面）,四居(3),2017.07.20,售价待定,总价待定
姑苏世家,售罄,[吴中-木渎]姑苏路和金枫路交界,二居(6)，三居(3)，四居(5),,"均价10,284元/m²",总价待定
恒熙湖庭,售罄,吴中 - 通达路1988号（通达路与独墅湖大道交叉处）,二居(1)，三居(2)，四居(1),,"均价12,000元/m²",总价待定
御湖佳苑,售罄,[相城-高铁新城]珍珠湖西路与玉带路交口,二居(2)，三居(1)，四居(1),,"均价9,418元/m²",总价待定
漕湖之星(商办),售罄,相城 - 相城北桥街道未来路1号（凤北荡公路与未来路交汇处）,一居(2)，二居(2)，三居(1),,"均价8,000元/m²",总价待定
招商雍和苑,售罄,新区 - 太湖大道与龙山路交界处（致远大厦西）,三居(1)，四居(3),,售价待定,总价待定
枫情水岸二期(商办),售罄,[园区-湖东]星湖街与钟园路交汇处,二居(2)，三居(1)，四居(2),,售价待定,总价待定
石湖金钻,售罄,[吴中-石湖越溪]南溪江路与明溪路交汇处,一居(2),,"均价7,111元/m²",总价待定
万融公元大厦(商办),售罄,[相城]阳澄湖西路与文灵路交汇处,不限(2),,"均价9,500元/m²",总价待定
金御华府,售罄,相城 - 相城元和街道御窑路西、玉成路（玉成家园西侧）,三居(2)，四居(2),,"均价20,000元/m²",总价待定
水秀坊(商办),售罄,[新区]龙山路与科研路交汇处,三居(2)，五居及以上(2),,售价待定,总价待定
山水映象澜郡(别墅),售罄,[新区]学府路与科源路交汇处,三居(1)，四居(3)，五居及以上(2),,总价待定,
山水映象澜郡(商办),售罄,[新区]学府路与科源路交汇处,三居(1)，四居(3)，五居及以上(2),,售价待定,总价待定
丹景廷(商办),售罄,[新区-浒墅关]永安路和永莲路交界处,二居(1)，三居(4)，四居(5),,售价待定,总价待定
荣华世家,售罄,[新区-浒墅关]华金路与东塘路交界处,三居(3)，四居(2),,"均价7,800元/m²",总价待定
招商依山郡,售罄,[新区]建林路与鹿山路交界向南300米,一居(1)，三居(3),,"均价7,975元/m²",总价待定
星湖名轩(别墅),售罄,[园区]星湖街独墅湖隧道出口,一居(1)，二居(1)，三居(1),,总价待定,
天地源橄榄湾(商办),售罄,[园区-湖东]工业园区星湖街、淞江路路口,二居(2)，三居(1),,售价待定,总价待定
晋合公寓(商办),售罄,园区 - 融安街18号（星湖街和西洲路交界处）,不限(1),,售价待定,总价待定
华润置地橡树湾,售罄,相城 - 人民路北延与春申湖路交汇处，相城实验中学对面,三居(2)，四居(2),,"均价13,000元/m²",总价待定
优公馆,售罄,园区 - 科能路18号（阳澄湖大道与星华街交汇处）,二居(5),,"均价10,600元/m²",总价待定
建发·中泱天成(商办),售罄,[相城-高铁新城]青龙路与澄阳路交叉口往东南,三居(2)，四居(1),2017.10.27,售价待定,总价待定
荷美名邸(别墅),售罄,[相城]黄蠡路1818号（黄桥街道黄蠡路北）,不限(4),2016.12.15,总价待定,
鑫苑鑫城(商办),售罄,相城 - 相城大道北与南天成路南交汇处（紧邻高铁新城核心区域）,二居(2)，三居(4),,"均价19,000元/m²",总价待定
澜调国际,售罄,园区 - 港田路511号（榭雨街与港田路的交汇处）,三居(1)，四居(2),,"均价40,000元/m²",总价待定
漕湖名莲别墅,售罄,相城 - 相城北桥街道康升路8号（永丰路与康升路交汇处）,三居(2)，四居(2),,售价待定,总价待定
中新翠湖,售罄,园区 - 园区青澄路85号（科营路与澄湾路交汇处）,三居(3),,"均价15,427元/m²",总价待定
渭塘之星(商办),售罄,[相城]渭塘澄阳路与刘珏路交汇处,一居(1)，二居(1),,售价待定,总价待定
中翔丽晶(别墅),售罄,[相城]相城大道1200号(大润发旁),一居(2),,总价待定,
康桥丽都(商办),售罄,[相城]嘉元路与采莲路路口,二居(2)，三居(3)，四居(1)，五居及以上(1),,售价待定,总价待定
御亭水岸(商办),售罄,[相城]鹤溪路183号(望馨花园旁),二居(4)，三居(2),,售价待定,总价待定
合景瑜翠园,售罄,相城 - 苏虞张公路与官塘路交叉口（漕湖大厦北200米）,二居(1)，三居(3),,"均价6,300元/m²",总价待定
中海名门(别墅),售罄,园区 - 园区琉璃街与钟园路交汇处往南100米,不限(2),,总价待定,
中澳广场,售罄,[吴中-木渎]苏福路华诚别克专营店对面,一居(4),,"均价6,222元/m²",总价待定
绿地华尔道别墅(别墅),售罄,园区 - 九华路18号（九华路和南施街交汇处、白塘公园西侧）,不限(2),,总价待定,
城南印象生活广场,售罄,[吴中]东吴南路98号,二居(2)，三居(2),,"均价13,542元/m²",总价待定
太湖纯水岸二期,售罄,吴中 - 太湖旅游度假区伍相路1号（太湖论坛西侧）,一居(1)，二居(2)，三居(2)，四居(6)，五居及以上(1),,"均价8,500元/m²",总价待定
山湖湾,售罄,新区 - 科霞路、天佑路交界处（苏州科技城实验小学对面）,三居(2),,"均价17,000元/m²",总价待定
和风雅致,售罄,园区 - 和众街215号（国际博览中心正对面）,二居(3)，三居(7),,"均价31,413元/m²",总价待定
太湖纯水岸二期(别墅),售罄,吴中 - 太湖旅游度假区伍相路1号（太湖论坛西侧）,一居(1)，二居(2)，三居(2)，四居(6)，五居及以上(1),,总价待定,
万道尊品,售罄,[新区]玉山路与塔园路交界处,三居(1)，四居(2),,"均价17,046元/m²",总价待定
朗诗绿洲天屿,售罄,新区 - 武夷山路与富春江路交汇处(有轨电车1号线嘉陵江路站往北300...,三居(1),,"均价22,000元/m²",总价待定
九龙仓时代上城国宾峯,售罄,[园区-湖东]现代大道与钟南街交汇处,三居(2)，四居(1),2017.02.28,"均价30,000元/m²",总价待定
绿地华尔道名邸(别墅),售罄,园区 - 九华路18号（九华路和南施街交汇处）,不限(2)，二居(2)，三居(3),,总价待定,
宝怡大厦,售罄,[吴中]吴中东吴南路198号（吴中汽车站旁）,一居(1)，二居(1)，三居(1),,"均价9,279元/m²",总价待定
香滨水岸,售罄,[吴中]通达路2088号,二居(2)，三居(3)，四居(2),,"均价20,649元/m²",总价待定
太湖天阕,售罄,吴中 - 吴中环太湖大道66号（太湖湿地公园对面）,一居(2)，五居及以上(3),,售价待定,总价待定
梧桐公馆(别墅),售罄,新区 - 新区鸿禧路2号（大白荡公园内）,三居(2),,总价待定,
绿地华尔道名邸,售罄,园区 - 九华路18号（九华路和南施街交汇处）,不限(2)，二居(2)，三居(3),,"均价23,377元/m²",总价待定
高铁新城圆融广场(商办),售罄,相城 - 南天成路南与相城大道交汇处以东（苏州高铁北站西侧）,开间(2),2017.10.27,"均价9,800元/m²",总价待定
太湖缘,售罄,[吴中]渡村镇腾飞路,一居(3)，五居及以上(2),,售价待定,总价待定
御景花园,售罄,[吴中-木渎]木渎灵天路2号,五居及以上(4),,售价待定,总价待定
蓝光和雍锦园,售罄,[吴中-木渎]吴中金枫路与花苑东路交汇处,四居(2)，五居及以上(5),2017.07.01,"均价17,000元/m²",总价待定
朗诗未来家,售罄,[吴中-木渎]金枫路与苏福路交界处往南80米,二居(6)，三居(9),,"均价10,415元/m²",总价待定
太湖高尔夫山庄,售罄,吴中 - 吴中太湖国家旅游度假区环太湖大道68号（水星游艇俱乐部对面）,五居及以上(5),,"均价24,387元/m²",总价待定
101PARK(商办),售罄,[新区]锦峰路和锦润路交汇处,不限(1),,"均价11,000元/m²",总价待定
长成锦溪禾府,售罄,新区 - 嵩山路与石林路间交界处（距大阳山湿地公园200米）,三居(1),2017.04.05,售价待定,总价待定
路劲尚澜湾二期(别墅),售罄,园区 - 湖东港田路511号（榭雨街与港田路的交汇处）,四居(4),,总价待定,
天宇佳缘,售罄,相城 - 新贸街与盛北路交叉口（润信购物广场边农贸市场旁）,四居(3)，五居及以上(2),,"均价5,864元/m²",总价待定
玫瑰99,售罄,[吴中-石湖越溪]越湖路98号,二居(1),,"均价12,467元/m²",总价待定
美韵公寓,售罄,[吴中]东吴南路388号，原吴中商城,一居(1)，二居(1),,"均价11,156元/m²",总价待定
中茵星墅湾(别墅),售罄,吴中 - 星港街和独墅湖大道交汇处（圣堤歌西侧）,一居(1)，二居(5)，三居(2),,总价待定,
新区柏悦公馆(商办),售罄,新区 - 长江路与华山路交汇处（苏州乐园向北3个路口）,不限(2),,售价待定,总价待定
蝴蝶湾,售罄,园区 - 星湖街1200号（星湖街与金鸡湖大道交界处南200米）,三居(2),,"均价18,401元/m²",总价待定
德诚嘉元广场,售罄,[相城]嘉元路与相城大道路口,一居(1),,"均价9,090元/m²",总价待定
派客公寓,售罄,[相城]相城大道168号新尚商业广场内,一居(3),,"均价7,924元/m²",总价待定
御亭水岸,售罄,[相城]鹤溪路183号(望馨花园旁),二居(4)，三居(2),,"均价8,620元/m²",总价待定
南山檀郡,售罄,相城 - 阳澄湖中路和澄和路交汇处（相城体育馆西）,三居(2)，四居(1),,"均价14,348元/m²",总价待定
东渡银座(商办),售罄,[新区]新区463号,一居(5)，二居(1),,售价待定,总价待定
绿地中央广场,售罄,新区 - 稼先路、科研路交汇处（致远国际商务大厦旁50米）,三居(2)，四居(1),2018.01.18,售价待定,总价待定
红鼎湾花园(别墅),售罄,相城 - 澄云路6号（春申湖东路与澄云路交界处北）,一居(2)，二居(3)，三居(3),2017.06.13,总价待定,
津西美墅馆,售罄,[新区]华山路与支英街交汇处,四居(2),2018.01.04,"均价20,000元/m²",总价待定
今创启园(别墅),售罄,[新区]新区竹园路205号创业园内,二居(3),,总价待定,
万道尊品(别墅),售罄,[新区]玉山路与塔园路交界处,三居(1)，四居(2),,总价待定,
金枫国际(别墅),售罄,[新区]金枫南路9号,二居(2),,总价待定,
万科新都会(别墅),售罄,新区 - 新区科技城太湖大道旁（太湖大道和嘉陵江路交汇处）,不限(1),,总价待定,
春申景城(别墅),售罄,[相城]春丰路,二居(1)，三居(1),,总价待定,
康桥溪岸(别墅),售罄,相城 - 相城御窑路与安元路交汇处（相城实验中学北）,三居(2)，四居(2),,总价待定,
梧桐公馆(商办),售罄,新区 - 新区鸿禧路2号（大白荡公园内）,三居(2),,售价待定,总价待定
漕湖名莲别墅(商办),售罄,相城 - 相城北桥街道康升路8号（永丰路与康升路交汇处）,三居(2)，四居(2),,售价待定,总价待定
绿地海域乾唐墅(别墅),售罄,相城 - 御窑路和阳澄湖西路交汇(活力岛南核心区域),不限(3),,总价待定,
和乔丽晶,售罄,园区 - 星州街9号（金鸡湖大道与星洲街交叉口）,一居(1)，二居(1)，三居(2),,"均价20,916元/m²",总价待定
紫金湾(别墅),售罄,[相城]尊园路2号,不限(1),,总价待定,
苏州御景苑,售罄,[相城]阳澄湖西路与江日路路口,三居(1)，四居(1),,"均价14,230元/m²",总价待定
聆湖庄园(别墅),售罄,相城 - 相城阳澄湖镇凤阳路99号（联华超市往东200米）,二居(1)，四居(2),,总价待定,
浦湾公馆,售罄,[园区]金胜路与通江路交汇,二居(1)，三居(2)，四居(1),,"均价15,000元/m²",总价待定
仁恒双湖湾(别墅),售罄,园区 - 园区星湖街1211号（石港路与东华林路交叉口）,二居(1)，三居(2)，四居(2),,总价待定,
中科鑫控俪珠华庭,售罄,相城 - 渭中路与澄阳路交汇处（珍珠湖小学西200米）,二居(1)，三居(3)，四居(3),,"均价15,000元/m²",总价待定
苏州铂悦府,售罄,[园区]园区现代大道与琉璃街交汇处,四居(2)，五居及以上(1),,"均价36,000元/m²",总价待定
都市VIP(别墅),售罄,园区 - 园区唯华路2号（唯华路与星湖街交叉路口处）,一居(2),,总价待定,
IALA国际自由水岸,售罄,[园区-湖东]钟园路、星塘街路口,二居(2)，三居(1),,"均价18,388元/m²",总价待定
都市VIP,售罄,园区 - 园区唯华路2号（唯华路与星湖街交叉路口处）,一居(2),,"均价8,933元/m²",总价待定
梧桐庄园(别墅),售罄,[新区]鸿禧路2号（大白荡公园内）,,2017.04.20,总价待定,
缇香一品,售罄,吴中 - 合兴路与育才南路交汇处（甪直人民医院附近）,三居(2)，五居及以上(1),,"均价15,000元/m²",总价待定
星湖尚街(商办),售罄,园区 - 园区星湖街818号（星湖街与东延路交汇处向北50米）,一居(2)，二居(1),,"均价12,000元/m²",总价待定
新创玉山广场,售罄,新区 - 玉山路40、55号（淮海街与玉山路交汇处）,二居(1),,"均价16,500元/m²",总价待定
旭辉香格里(商办),售罄,吴中 - 塔园路与长塔路交界处（香格里拉酒店以南3公里）,三居(4)，四居(2),2016.11.17,"均价30,000元/m²",总价待定
东景公寓(商办),售罄,[园区]工业园区胜浦镇中胜路、兴浦路交界口,一居(1)，二居(4)，三居(3),,售价待定,总价待定
沸腾CBD(别墅),售罄,园区 - 园区现代大道与星湖街交汇处（工业园区管委会附近）,一居(2)，二居(1),,总价待定,
中交MINI墅(商办),售罄,[新区-浒墅关]长江路与长浒大桥交汇处,不限(1),,售价待定,总价待定
星榈湾,售罄,[新区-浒墅关]浒杨路与大通路交汇处,一居(1)，二居(2)，三居(4),2017.04.19,"均价16,000元/m²",147-187万元
中吴红玺御园(别墅),售罄,新区 - 永莲路与永安路交汇处（丹景廷对面）,三居(1)，四居(1),2018.01.18,245万元/套,
汉泰纯园,售罄,[吴中]晓市南路与东方大道延伸段,二居(1)，四居(2)，五居及以上(1),,"均价10,454元/m²",总价待定
甫澄熙岸(别墅),售罄,吴中 - 甫澄北路与迎宾路交汇处（叶圣陶实验小学旁）,三居(1),,总价待定,
摩尔尚城(别墅),售罄,[园区]工业园区唯亭金陵路北阳澄路东,一居(1)，二居(4)，三居(3),,总价待定,
九龙仓国宾1号国宾山,售罄,园区 - 石莲街9号（金鸡湖大道南侧/国宾路东侧）,三居(1)，四居(3)，五居及以上(1),,"均价22,500元/m²",总价待定
龙湖狮山原著,售罄,新区 - 狮山路与长江路交汇处（苏州乐园向南100米）,四居(4)，五居及以上(1),2018.01.04,"均价32,000元/m²",600万元
城南印象生活广场(商办),售罄,[吴中]东吴南路98号,,2018.01.10,售价待定,"9,200元/m²"
首开常青藤云公馆,售罄,[吴中]环湖路399号（运动公园北）,二居(1)，三居(1)，四居(1),2017.04.05,售价待定,总价待定
景瑞御江山(别墅),售罄,[吴中-石湖越溪]龙翔路东侧，文溪路北侧,不限(1),2017.01.13,总价待定,
天邻湖景,售罄,[吴中]甫澄南路三阳高尔夫南,五居及以上(7),,售价待定,总价待定
珠江首府天熙(别墅),售罄,吴中 - 吴中木渎镇丹枫路333号(苏福路与珠江路交汇处向南100米),二居(3)，三居(3),,总价待定,
华园星城,售罄,园区 - 园区葑亭大道599号（葑亭大道与宋庄路交汇处）,二居(5)，三居(2),,"均价16,420元/m²",总价待定
澄湖印象(别墅),售罄,相城 - 太平街道花园路45号(太平街道兴太路邮政局旁),不限(1),,总价待定,
花样年太湖天城(别墅),售罄,[吴中]环太湖大道128号（毗邻太湖文化论坛）,不限(3),,总价待定,
云山诗意,售罄,吴中 - 珠江南路988号（苏福路与珠江路交界处）,二居(3)，三居(2)，四居(1),,售价待定,总价待定
中海御湖熙岸(别墅),售罄,园区 - 星港街、机场路、水坊路、湿地公园围合处,二居(2)，三居(5)，四居(9),,总价待定,
冠城水岸风景(别墅),售罄,[相城]中市路1号（中市路与太阳路交汇处）,二居(1)，三居(1)，四居(1),,总价待定,
